index,user,question,question_class,question_cluster,answer_v1,answer_v2,v1_x_v2,is_domain
1353,166,another example,Statement,176,TOB-STT:,"Here is an example of an application of equivalence class partitioning. Consider the following specification: one of the fields of a form is a text box that accepts numeric values from 18 to 25. For this problem, a value that belongs to an invalid equivalence class is 17, whereas a value belonging to a valid equivalence class is, for instance, 20.",-0.0111811105161905,False
1354,166,give me another example,Statement,253,TOB-STT:,"Consider the specification. A program validates a field in the following way: values less than 10 are rejected, values between 10 and 21 are accepted and values greater or equal to 22 are rejected. In this problem, the values 3, 10 and 22 cover all the existing equivalence classes.",0.165718674659729,False
1355,166,give me an example of boundary value,Statement,247,TOB-STT:,"Suppose you have a program in which the user has to create a password with length between 6 and 12. So the test cases generated for this program, using the boundary value analysis technique, would be for passwords with lengths 5, 6, 12 and 13.",0.0207593906670808,True
1356,166,give example equivalence partitioning,Statement,213,"Consider the specification. A program validates a field in the following way: values less than 10 are rejected, values between 10 and 21 are accepted and values greater or equal to 22 are rejected. In this problem, the values 3, 10 and 22 cover all the existing equivalence classes.","Consider the specification. A program validates a field in the following way: values less than 10 are rejected, values between 10 and 21 are accepted and values greater or equal to 22 are rejected. In this problem, the values 3, 10 and 22 cover all the existing equivalence classes.",1.0,True
1357,167,oLÁ,Statement,245,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,False
1358,167,ola,Statement,245,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,False
1359,167,Hey,Greet,143,"Hello, how are you?",Hi,0.6183379888534546,False
1360,167,"Fine, and you",Statement,183,"Sorry, I still can't answer that.. Could you ask me differently?",No worries!,0.2977667152881622,False
1361,167,Fine,Statement,142,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,False
1362,167,Hello,Greet,199,"Hello, ask me a question!",Hi,0.556562602519989,False
1363,167,O que você fez,Clarify,31,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1364,167,O que você faz,Clarify,31,"Sorry, I still can't answer that.. Could you ask me differently?",I don't understand what you mean,0.3258585929870605,False
1365,167,Onde você está,Statement,31,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1366,167,Onde está,Statement,31,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1367,167,Hello,Greet,199,"Hi there, what do you need?",Hi,0.5008180737495422,False
1368,167,I need a help,Statement,14,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,True
1369,168,hi,Greet,196,Welcome!,Hi,0.1356386989355087,False
1370,169,hello!!,Greet,199,"Hello, how are you?",Hi,0.6183379888534546,False
1371,169,fine,Statement,142,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,False
1372,16,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,I don't understand what you mean,-0.0258366018533706,False
1373,16,Tio chico,Statement,86,Hello Tio chico ! Can you tell me your Numero USP?,I don't understand what you mean,0.0992997512221336,False
1374,16,1234567,Statement,184,Thank you! What's up?,Hi,0.3786203265190124,False
1375,16,oi,Greet,47,I don't know how to respond this,Hi,0.1808143109083175,False
1376,16,teste funcional,Statement,237,I don't know how to respond this,I don't understand what you mean,0.3189530074596405,True
1377,16,1 + 1,Clarify,172,I don't know how to respond this,Hi,0.1808143109083175,False
1378,16,what your name?,whQuestion,33,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
1379,16,I do not know how to respond this,Statement,229,I don't know how to respond this,"Sorry, I didn't understand your question, could you repeat?",0.3370604515075683,False
1380,16,I do not know how to respond this,Statement,229,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
1381,16,I do not know how to respond this,Statement,229,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
1382,16,?,ynQuestion,204,I don't know how to respond this,Hi,0.1808143109083175,False
1383,16,help,Statement,225,I don't know how to respond this,Hi,0.1808143109083175,False
1384,16,chat,ynQuestion,168,I don't know how to respond this,I don't understand what you mean,0.3189530074596405,False
1385,16,hello,Greet,199,Hi there!,Hi,0.6420996189117432,False
1386,16,hi,Greet,196,Hi there!,Hi,0.6420996189117432,False
1387,16,name,Statement,37,I don't know how to respond this,"Sorry, I didn't understand your question, could you repeat?",0.3370604515075683,False
1388,16,usp,Statement,218,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
1389,16,teste,Statement,111,I don't know how to respond this,"Sorry, I didn't understand your question, could you repeat?",0.3370604515075683,True
1390,16,funcional,Statement,237,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,True
1391,16,falt,Statement,84,I don't know how to respond this,Bye!,0.1622095257043838,True
1392,16,teste funcional,Statement,237,I don't know how to respond this,I don't understand what you mean,0.3189530074596405,True
1393,16,what is teste funcional,whQuestion,237,You tell me.,"Sorry, I didn't quite catch that",-0.0096995001658797,True
1394,16,penis,Statement,230,I don't know how to respond this,Hi,0.1808143109083175,False
1395,16,plese,Statement,81,I don't know how to respond this,"Sorry, I didn't quite catch that",0.1781185865402221,False
1396,16,please,Statement,81,Really.,"Sorry, I didn't understand your question, could you repeat?",0.0739869028329849,False
1397,16,really,Statement,54,How can I help you?,Hi,0.2899038195610046,False
1398,16,awsers,Statement,56,I don't know how to respond this,No worries!,0.070512443780899,False
1399,16,send,Statement,53,I don't know how to respond this,Hi,0.1808143109083175,False
1400,170,hi,Greet,196,"Hi there, what do you need?",Hi,0.5008180737495422,False
1401,170,"I need some noodles, I m hungry",Statement,73,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1402,170,what is the size of earth,whQuestion,88,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1403,170,1 + 1,Clarify,172,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,False
1404,171,hi,Greet,196,"Hello, how are you?",Hi,0.6183379888534546,False
1405,171,i m fine,Statement,60,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1406,171,what is software testing,whQuestion,118,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.","Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",0.9988222718238832,True
1407,171,hello,Greet,199,"Hello, ask me a question!",Hi,0.556562602519989,False
1408,171,o que é teste de software,Clarify,200,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't understand your question, could you repeat?",0.5751727223396301,True
1409,172,hello,Greet,199,"Hello, how are you?",Hi,0.6183379888534546,False
1410,172,"i am fine, and you",Statement,60,"Sorry, I still can't answer that.. Could you ask me differently?",I don't understand what you mean,0.3258585929870605,False
1411,172,I m fine,Statement,60,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1412,172,What is structural test,whQuestion,23,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",1.0,True
1413,172,What is a test,whQuestion,177,"A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",1.0,True
1414,172,Are you a bot,ynQuestion,21,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't understand your question, could you repeat?",0.5751727223396301,False
1415,173,hi,Greet,196,Welcome!,Hi,0.1356386989355087,False
1416,173,i m fine,Statement,60,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1417,174,hei,Statement,146,"Sorry, I still can't answer that.. Could you ask me differently?",Hi,0.1177027747035026,False
1418,174,hey,Greet,143,Welcome!,Hi,0.1356386989355087,False
1419,174,hi,Greet,196,"Hello, ask me a question!",Hi,0.556562602519989,False
1420,174,what is functional testing,whQuestion,78,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.","Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.9999998807907104,True
1421,174,what is functional testing,whQuestion,78,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.","Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.9999998807907104,True
1422,174,what functional testing,whQuestion,78,"Sorry, I still can't answer that.. Could you ask me differently?","Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.0622530952095985,True
1423,174,what functional testing is,whQuestion,78,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.","Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.9999998807907104,True
1424,174,example,Statement,176,"Sorry, I still can't answer that.. Could you ask me differently?","In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",0.0490421056747436,False
1425,174,example of functional testing,Statement,5,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",1.0,True
1426,174,another one,Statement,53,"Sorry, I still can't answer that.. Could you ask me differently?",I don't understand what you mean,0.3258585929870605,False
1427,174,another example,Statement,176,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",1.0,False
1428,174,another example,Statement,176,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",1.0,False
1429,174,another example,Statement,176,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",1.0,False
1430,174,what is defect,whQuestion,150,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.8271481990814209,True
1431,174,another example,Statement,176,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","Suppose you have a program that, by the software requirements, should accept names with up to 20 digits, but the software developer reserved only 15 digits in the database. That is a defect in the software definition and can lead to an error.",0.2549503445625305,False
1432,174,another example,Statement,176,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","Suppose you have a program that, by the software requirements, should accept names with up to 20 digits, but the software developer reserved only 15 digits in the database. That is a defect in the software definition and can lead to an error.",0.2549503445625305,False
1433,174,hey,Greet,143,"Hello, ask me a question!",Hi,0.556562602519989,False
1434,174,what is a bug,whQuestion,59,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.8271481990814209,True
1435,174,thanks,Statement,161,You are welcome! :),No worries!,0.4101815521717071,False
1436,175,hi,Greet,196,Welcome!,Hi,0.1356386989355087,False
1437,175,what is bug,whQuestion,59,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.8271481990814209,True
1438,175,What is the difference between fault and error,Clarify,175,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. An error is a state of execution of the program which is not expected and may lead to an incorrect result.",An error is a state of execution of the program which is not expected and may lead to an incorrect result.,0.7251092791557312,True
1439,175,How do i apply equivalence class partitioning criteria,Clarify,188,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.","Sorry, I didn't understand your question, could you repeat?",0.0326160863041877,True
1440,175,what is a bug,whQuestion,59,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.8271481990814209,True
1441,176,hi,Greet,196,"Hi there, what do you need?",Hi,0.5008180737495422,False
1442,176,hi,Greet,196,"Hello, ask me a question!",Hi,0.556562602519989,False
1443,176,what is bug,whQuestion,59,A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.8271481990814209,True
1444,176,What is the difference between fault and error,Clarify,175,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. An error is a state of execution of the program which is not expected and may lead to an incorrect result.",An error is a state of execution of the program which is not expected and may lead to an incorrect result.,0.7251092791557312,True
1445,176,How do i apply equivalence class partitioning criteria,Clarify,188,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.","Sorry, I didn't understand your question, could you repeat?",0.0326160863041877,True
1446,177,Hi,Greet,196,Welcome!,Hi,0.1356386989355087,False
1447,178,Hi,Greet,196,"Hi there, what do you need?",Hi,0.5008180737495422,False
1448,178,what is software testing,whQuestion,118,"Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.","Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenance.",0.9988222718238832,True
1449,179,Hello,Greet,199,"Hello, ask me a question!",Hi,0.556562602519989,False
1450,179,What is a fault,whQuestion,145,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug.","Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. A software defect or bug is a condition in a software product which doesn’t meet a software requirement or end-user expectation.",0.9519746899604796,True
1451,179,What is the difference between fault and error,Clarify,175,"Fault is an incorrect step, process, or data definition in computer program. Fault is the formal name of a bug. An error is a state of execution of the program which is not expected and may lead to an incorrect result.",An error is a state of execution of the program which is not expected and may lead to an incorrect result.,0.7251092791557312,True
1452,179,Can you give me a example of functional testing criteria,ynQuestion,27,"In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).","Sorry, I didn't understand your question, could you repeat?",0.0582941696047782,True
1453,179,How do i apply equivalence class partitioning criteria,Clarify,188,"The equivalence partitioning criterion divides the input domain in several subsets (partitions) with no intersection and selects a test case for each partition. The idea is that each test case represents all input domain that partition class and, therefore, one test case for each class is enough for this testing criterion. The criterion considers valid and invalid equivalence classes. For example, you can separate invalid and valid inputs into two different subsets or classes.","Sorry, I didn't understand your question, could you repeat?",0.0326160863041877,True
1454,179,Can you give me a example of equivalence class partitioning criteria,ynQuestion,89,"Consider the specification. A program validates a field in the following way: values less than 10 are rejected, values between 10 and 21 are accepted and values greater or equal to 22 are rejected. In this problem, the values 3, 10 and 22 cover all the existing equivalence classes.","Sorry, I didn't understand your question, could you repeat?",0.2197085618972778,True
1455,17,TOB_STT iniciar conversa,Statement,256,Hi there! What's your name?,"Sorry, I didn't understand your question, could you repeat?",0.0436097271740436,False
1456,180,hi,Greet,196,Welcome!,Hi,0.1356386989355087,False
1457,180,thank you,Statement,115,You are welcome! :),No worries!,0.4101815521717071,False
1458,180,hello,Greet,199,"Hi there, what do you need?",Hi,0.5008180737495422,False
1459,180,what do you offer,whQuestion,117,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,False
1460,180,testing,Statement,171,"Sorry, I still can't answer that.. Could you ask me differently?","Software testing is an activity of software engineering whose main goal is to validate the project requisites and to assert the software correctness, both before the deployment of the final product as well as during its maintenaice.",-0.0242419056594371,False
1461,180,test a software,Statement,10,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,True
1462,181,hey,Greet,143,"Hello, ask me a question!",Hi,0.556562602519989,False
1463,181,what is is software,whQuestion,83,"Sorry, I still can't answer that.. Could you ask me differently?",I don't understand what you mean,0.3258585929870605,True
1464,181,how can i test,Statement,61,"Sorry, I still can't answer that.. Could you ask me differently?","To create a test set using the McCabe criterion, first write down a complete path always making decisions in predicate nodes to avoid loops (or the first path could be the result of a random real input). Then, the following paths should be equal to the previous one, but changing the decision of the first predicate node not changed yet. After you cannot add any more paths, you have exactly C paths, where C is the McCabe complexity of your CFG. You should create test cases the exercise this paths. This test set also has the property that it satisfies statement coverage and branch coverage criterions.",-0.0117456698790192,True
1465,181,tes,Statement,56,"Sorry, I still can't answer that.. Could you ask me differently?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0337043590843677,False
1466,181,test,Statement,171,"Sorry, I still can't answer that.. Could you ask me differently?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0337043590843677,False
1467,181,testes types,Statement,166,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,True
1468,181,tests types,Statement,166,"Sorry, I still can't answer that.. Could you ask me differently?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0337043590843677,True
1469,181,mutation test,Statement,127,"Sorry, I still can't answer that.. Could you ask me differently?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0337043590843677,True
1470,181,How mutation works,Clarify,127,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't understand your question, could you repeat?",0.5751727223396301,True
1471,182,"hi, can you teach me something about test",Emphasis,61,"Hi there, what do you need?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.019687820225954,True
1472,182,to organize scenarios on a new product,nAnswer,24,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,True
1473,182,how to organise tests,whQuestion,72,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,True
1474,182,test,Statement,171,"Sorry, I still can't answer that.. Could you ask me differently?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0337043590843677,False
1475,182,can you teach me about software tests,Statement,10,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't quite catch that",0.269802838563919,True
1476,182,can you teach me,ynQuestion,131,"Sorry, I still can't answer that.. Could you ask me differently?","A test, in software testing, is the act of performing some assurance of both the correctness of a software and its validation of the project requisistes.",0.0337043590843677,False
1477,182,forget,Statement,221,"Sorry, I still can't answer that.. Could you ask me differently?","Sorry, I didn't understand your question, could you repeat?",0.5751727223396301,False
1478,183,what is an oracle,whQuestion,181,"An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.","An oracle is any human or mechanical agent that decides whether a program behaved correctly in a given test and accordingly results in a verdict of “pass” or “fail.” There exist many different kinds of oracles; for example, unambiguous requirements specifications, behavioral models, and code annotations. Automation of mechanized oracles can be difficult and expensive.",1.0000001192092896,True
1479,183,example of a equivalence class,Statement,121,"In software testing, an equivalency class could be the set of strings of size less than or equal to 8, for example.","In software testing, an equivalency class could be the set of strings of size less than or equal to 8, for example.In software testing, an equivalency class could be the set of strings of size less than or equal to 8, for example.",0.9528223872184752,True
1480,183,thanks,Statement,161,You are welcome! :),No worries!,0.4101815521717071,False
1481,183,what is a controle flow graph,whQuestion,7,"Sorry, I still can't answer that.. Could you ask me differently?",I don't understand what you mean,0.3258585929870605,True
1482,183,what is a control flow graph,whQuestion,7,"Sorry, I still can't answer that.. Could you ask me differently?","The control flow graph (CFG) is a graph representation of a certain program, in which the nodes correspond to sequences of instructions, edges correspond to path decisions (e.g. an if statement) and the start node corresponds to the beginning of the program. The CFG is a very important tool in white-box testing, because it represents very well the structure of the program.",0.1138122454285621,True
1483,183,example of if,Statement,68,"Sorry, I still can't answer that.. Could you ask me differently?",An if statement can be represented as in the picture below:,0.0763539224863052,True
1484,183,example of switch,ynQuestion,68,"Sorry, I still can't answer that.. Could you ask me differently?",A switch or case statement can be represented as in the picture below:,0.1048320531845092,True
1485,183,Define a non executable path,Statement,205,"Sorry, I still can't answer that.. Could you ask me differently?",A non executable path is a path in the CFG graph for which there is no data input that causes the execution of it.,0.1015978753566742,True
1486,183,What is functional testing,whQuestion,78,"Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.","Functional testing (or Black Box Testing) is a technique whereby the system is tested against the functional requirements/specifications. During the functional testing the internal logic of the system being tested is not known to the tester. Functional testing ensures that the requirements are properly satisfied by the system. This type of testing is not concerned with how processing occurs, but rather, with the results of processing. It simulates actual system usage but does not make any system structure assumptions. Functional testing is normally performed during the levels of System Testing and Acceptance Testing.",0.9999998807907104,True
1487,183,How do I use functional testing,Clarify,5,"It depends of the functional testing criterion used. The most common criteria used in functional testing are equivalence partitioning and boundary-value analysis. Please, ask me how to use equivalence partitioning criterion and/or boundary-value analysis criterion.","It depends of the functional testing criterion used. The most common criteria used in functional testing are equivalence partitioning and boundary-value analysis. Please, ask me how to use equivalence partitioning criterion and/or boundary-value analysis criterion",0.9989995956420898,True
1488,183,Show me an example,Statement,253,"Sorry, I still can't answer that.. Could you ask me differently?","In functional testing technique, the functionality of an application is tested by providing inputs to generate the desired outputs. Consider a bus ticket purchase system with the following requirement: The discount amount is calculated as follows: students can purchase up to 100 tickets per month, with a 50% discount; workers can buy up to 50 tickets a month, with a 30% discount; other users do not have discount on the ticket price. The functional testing concentrates in selection of test input (or data test) to test this functionality, for instance, selecting test input for each class of user of the bus (student, worker and others).",0.0490421056747436,False
